Review,Rating
"perfect location location location location, walking distance major points interest.rooms soundproof real effective 6th floor spacious clean room.should barcelona no doubt book royal again.breakfast not best absolutely starts 7am wake early ok 5 range 1 10,  ",3
"nice hotel good location stayed hotel nights friends, decided expensive rooms treat ended room 1 think smallest rooms hotel despite price, having said room stylish shower excellent, great view ramblas quadruple glazing did job terms keeping noise night.you paying premium location hotel right las ramblas does job terms good beds good security good showers don't great deal bang buck, warned hold wallet times ramblas end especially night,  ",3
"reasonable kind place stay location, right plazza catalonia 3 min ramblas metro, airport bus terminal plazza catalonia cheap airport transfer.the lobby corridors look pretty old outdated, concierge staff alright time-span 1 min explanations moving, busy.breakfast good buffet stored little gourmet dishes thought thoughtfull trying change bit american buffet routine, service breakfast room good fast efficient.we tried bar 1st floor evening awesome, bartender fix sangria chat barcelona spain, obviously likes entertain.what did don't like room, old blankets old furniture, no decorations, felt worse ibis, pretty cold night stuff bed covers windows cold coming, room pool level basically plant-fence fron us.what did like room configuration door room hall, isolated room noise.if come location breakfast,  ",3
"ups downs plus points nice small roof terrace pool jacuzziclean room perfectly adequately sized need huge room going city break, downside cheekily billed pounds not euros asked specifically pounds, worse exchange rate cheeky way charging, late airport cab booked did don't time did don't argue.lots uk stag groups stayed, hotel predominantly marble floors sound canons, stag groups try stay away hotels quieter places ca don't effect staying stag groups, not hotel groups don't pleasant.room no external window faced internally atrium inside, like daylight compounded stag group problem.overall conditions check room getting ii no stag groups town iii billed rate quoted,  ",3
"hotel america nice hotel good location stayed 3 nights hotel america late december, rooms modern nice, really liked location hotel, located 3 blocks main area, excellent location base stay explore interesting parts city, able walk las ramblas neighborhoods gothic district, walked sacred familia cathedral no 15 minutes morning, breakfast adequate run things wait long breakfast, negatives street noise pretty loud room, 5th floor difficult sleep, complicated fact air conditioning not heating mode hotel halls warm floor, meant order sleep open windows cool room meant noise worse, methodology evolved opened windows evening room cold closed bed, problem beds did don't sheet nice comforter, means comforter exposed hard regulate sleeping comfort temperature, set typical spain hard fault hotel america, just aware,  ",3
"great staff average hotel wish hotel excellent rating desk staff excellent reasons explain ca don't, pros location helpful staff bargain price, cons room decor shabby including threadbare comforters housekeeping use tilex scrub brush tile grout mold maintenance needs care things like light fixtures bathroom fans don't work, learned lotu objective nature european hotel rating hotel issues rated stars, tip book room service choice days checkng hotel web site minte room rates available, saved 35 euros night,  ",3
"excellent location average hotel husband booked hotel 4 nights birthday reading wonderful reviews somewhat disappointed royal magda, having stayed good value hotel clean excellent location.the rooms small bathroom tiny, fourth floor hear family rooms, 3 pillows turns pillow area store clothes extremely small space bed furniture walls limited difficult pass not particularly big location excellent, short distance champs elysees arc triomphe, best feature hotel opinion.customer service johan friendly helpful booked hotel website stated late checkout facility asked informed room 12.30 latest, asked night clerk wash change leaving airport told asked johan checking did say use toilets ground floor.extras did not try 12 euro/day breakfast good brasseries local area, lift small really held person suitcase adults, recommend royal magda budget travellers looking clean hotel good price, just ca don't hotel rave reviews, don't best hotel experiences had.just recommendation travellers staying try bistro du 17 restaurant probably 10 minutes walk away 108 avenue villiers, excellent course meal bottle wine people 34 euros person excellent,  ",3
"not enought spend night business trip, 5 stars hotel building forniture 3 stars hotel service position, room nice big clean 2 floor people really rude receptionist speak loudly phone scared car exiting box believe 5 stars far away place,  ",3
"stayed hotel 3 nights week, pros cons pros away tourist hustle bustle madness- serene entrance small fountain yard, nice hotel lobby- knowledgeable staff- good buffet bfast european standardscons biggest location, quiet/non-tourist area 20 minute walk points, pick prefer, like coming minutes hotel breather not ideal place.- rooms need updating, overwhelming wall paper colors, carpet old.i not return hotel return florence based location,  ",3
"not good firstly location decor room especially shower great, breakfast worst paid, spent nights montebello honestly say good thing breakfasts coffee, buffet breakfast apparently served 11am want coffee possibly hard bread roll better 10am nothing replenished including water, don't started incredible rudeness inefficiency waiting staff, fact complaints guests waiting staff asked comments writing.another huge problem hotel not sound proofed don't expect good night sleep bed comfortable.when stay star hotel pay star prices not cause complaints unfortunately did,  ",3
"good location booked hotel surprise partners 50th birthday.our impression bit old lacked atmosphere actual fact rooms clean comfortable location ideal sights train station needed went day trip pisa siena.the open air roof restaurant delight ate evening overlooking florence temperature warm subtle lighting flowers beautiful.our complaint hotel staff unhelpful rude shame reading reviews not guests opinion,  ",3
"beds inhumane hotel fine staff excrutiatingly helpful beds kill you.it does don't matter fantastic balcony did springs a-stabbing,  ",3
"expected better stayed wife teenage children nights, hotel located renovated rooms adequate terms size amenities not rate 4 star, areas hotel need upgrading, service variable ranging helpful right rude argumentative checked having used booking service instead hotel direct system.we dining options expensive chain considering plethora great places eat walking distance recommend dining out.if secure special rate spend time location compensate hotel downsides, look,  ",3
"dissapointed just returned weekend florence booked 4star hotel bitterly disappointed expecting good hotel reception great thats stopped rooms dark dismal small window near ceiling bathrooms small dark booked breakfast hotel 15euro overpriced certainly not recommend friends don't hotel, expensive,  ",3
"not bad not great hmmm toughie really good things hotel things don't great, neat old building, nice staff, no concierge time feb 24-28 2004 staff bent backwards accomodate, originally slated second floor room did ask room 5th floor did receive, bam, view duomo, neat things florence smoking exhaust getting spending days rome, florence exhaust not rome, hotel close train station plus book, building old bathroom realllllly tiny lame shower glass floor gets pretty wet, europeans know secret keeping water shower don't, food restaurant excellent, service great time ate terrrrrrible, guess stayed stayed rome review different, overall feel place just so-so, not 4 star maybe just, boscolo hotel rome fabulous, try,  ",3
"excellent location stayed beginning 9 friends, thought location hotel excellent close main attractions easy walk, situated right flower market, room average sized clean did job small balcony nice view, staff friendly helpful no complaints, quite good value money, friends fabulous weekend amsterdam jolly carlton served,  ",3
"jolly good time jolly, location hotel excellent able walk, rooms little warm air not effective, rooms way warm heading summer, black curtains kept shut day helps room cool, service reception staff slow check did not rude, waiters bar cheery insisted bringing crudites time drank, def stay time amsterdam, special mention goes cheery doorman nice happy work change,  ",3
"clean room staff friendly helpful, communal areas bedroom clean, reasonable size room think superior room, furnishings drab room dark, good choice english speaking channels tv, tea making facilities room plastic cups powdered milk, good location easy walking distance attractions, overall good experience expected bit money,  ",3
"pleased nice safe hotel, flower market hotel vast array restaurants, main gay district just hotel, walking distance, farthest walked slow walk anne frank house 30-40 minutes corner new discover, rooms small comfotable extremely clean, staff helpful, breakfast main dining room pricey euro 15 numerous cafes breakfast corner rebrandt square,  ",3
"jolly amsterdam not beat location hotel amsterdam, quiet night despite tram line flower market, breakfast mega-expensive cafe road rembrandtsplein instead, staff extremely helpful polite bus schipol hotel door like connexxion bus, rooms small clean, expensive room hotels amsterdam worse locations,  ",3
"overpriced average not outstanding expected reading reviews tour books expected 4 star hotel, average size, staff average ability help, location average, price krasnopolsky better location, breakfast excellent restaurant staff great, room clean cheap construction wood like guitar nyophitos, conclusion big generic average hotel,  ",3
"not pros good location, friendly staff.cons hotel run, clean need attention paid, room really small, located alleyway getting home night little scary.bottom line basic hotel looking cheap don't stay,  ",3
"great neighborhood good hotel impression hotel positive, hotel walkable train station 10-15 minutes great way immediately sense neighborhood staying, staff checked promptly bellman took bags second floor, did don't elevator stay using stairs not sure, desk agent bellman friendly helpful no issues here.room 115 hotel, quiet hotel, really just way saying no view unless count skylight kitchen view, room decorated nicely nice deep red colors fluffy comforters, looked bit like brothel thought kind interesting considering city, felt cozy small cozy, stayed variety hotels europe smaller, wondered furniture room bed 2 chairs desk 2 nightstands table smaller, maybe cleared bit felt larger, bathroom great size plenty room normal amenities bringing entire bathroom, favorite feature room coffee maker, bit trivial american travelling europe things really enjoy great coffe nice proper coffee maker room, nespresso machine brew espresso coffees teas, easy use lot selections breakfast ok standard fare european hotel, pastries juices meats cheeses, chef/cook did come table ask additional special prepare not buffet, hotel staff friendly feeling not completely happy americans, sensitive subject comes lately travelling europe careful courteous felt bit affected overall attitude, best reason stay hotel location, situated outside city center close walk attractions able enjoy quietness local feel area, dutch restaurants hotels recommendation list outstanding, reiger clais claisz hope remembering correctly outstanding reiger better two.all think hotel just bit overpriced stay,  ",3
"nice stay amsterdam overall hotel toren nice experience, location wonderful staff extremely nice helpful, hotel small rooms bit musty age, room noisy hear guests hotel, hotel kept clean, recommend hotel running good deal feel paid little hotel,  ",3
"nice hotel travelers interested style convenience excellent hotel convenient location practically door main-line tram stoop major museums block away amsterdam__ _ _ upscale shopping district, staff friendly professional helpful, room small american standards attractive appointed, breakfast buffet marvelous expensive didn__ _ _ realize checkout time, located high-rent district restaurant choices hotel__ _ _ immediate area limited, recommend hotel jan luyken wealthy travelers interested style convenience, folks__  want look,  ",3
"small rooms upgrade lovely location seeing amsterdam city centre arrived early used bus connexxion hotel 18 euros return dropped directly hotel approx 20 minutes.the standard room small requested upgrade paid, superior room balcony reasonable size, morning breakfast good standard not turn late food cleared soon breakfast time 10.30am, service good standard hotel modern clean lovely town house feel,  ",3
"ok just spent 2 nights hotel large group, location excellent suggests right centre good starting point explore, hotel relatively clean decorated serviced friendly helpful staff did don't quite come upto scratch, felt like small travel lodge uk fully fleged city centre hotel, downside rooms, cleaned daily tv trouser press quite happy losing meant space available little space, space issue highlighted lack air conditioning, normally don't mind forgoing air hotel room summer tiny room like oven, paid night room acceptable little steep accomodation offer, probably stay checking options,  ",3
"mixed feelings arriving train cab, really long walk station unless no luggage 20-25 minutes view things way, arrived given small room no view, asked, hotel accommodating point shown bigger room opt small room view, opted broom closet sized room just view canal, claimed no available, not sure choice normal sized adults pretty climb function, bathroom nice limited space sink shelf, view great room, bed okay, no bed bugs feel, saw review closet space, no drawers high hard use shelf, lived better foot locker army, beautifully decorated downstairs public rooms, did not 16 euro breakfast room looked nice, free coffee cookies candy lobby area nice touch, bar open 24 hours, fair prices drinks, service good staff helpful good restaurant recommendation, price 3 nights averages 155 euros night taxes,  ",3
"decent rooms small- hard time thinking room smaller, clean good location- central things, staff so- not overly friendly, initially gave floor room quite loud street- did agree change, charge 7 euro use internet- went internet cafe, not bad place just going sleeping spending decent time hotel consider places small room, elevator did don't floor lobby day checking out- carry suitcase flight stairs- price pay certainly don't,  ",3
"hotel estherea stayed hotel february nice staff professional, thought hotel noisy, hotel especially noisy early morning guests check wheeled suitcases doors banging shut, hotel charming quaint price think little better,  ",3
"overpriced hotel did don't warrent 200 eur night paid, room tiny bathroom like closet, location quite good, not recommend not fact expect given price paid,  ",3
"excellent lobby ideal rooms lobby absolutely beautiful staff friendly helpful, room absolutely terrible faced inward nothing, good budget hotel amsterdam,  ",3
"liked noise expensive internet charges, stayed nh schiller 3 nights, excellent location no question, downsides are:1. internet charge, think 20 euros day, unacceptable, countries world free internet hotel rooms, charging internet opportunistic 2, hotel website deceptive, reading hotel website think internet free, not, 3. hotel room small, chilly, used turn heat maids come turn, 4. not plan night not stay, don't able sleep noise coming bars rembrandtplein friday saturday overall good experience, paying internet hotel website implied free just drives mad,  ",3
"liked doelen just stayed nh doelen honest reading reviews quite relieved actually ok.the room clean not small usual bits minibar tv hairdrier toiletries safe, bath seen better days helped athletic bent wasnt easiest, bit mould mildew spray round tiles wouldnt gone amiss decent size did bath just shower, clean towels daily, room extra toiletries new magazines nicely decorated maybe little tired, round edges reception staff pleasant.the location great area lovely close just stay, canal facing rooms extra 30euro.we happily stay,  ",3
"slightly average not 4 star stretch certainly 3. room nice pieces furniture slightly tatty edges, nice balcony bit cold stay long certainly don't recommend going height summer idea air conditioning fan tv bed soft towels not 100 clean, positive note room large windows high ceilings quite impressive entry, staff friendly did don't real complaints stay, location good major attractions accesible foot used tram station bags, hotel fine wanted better value money,  ",3
"yeah pretty good stayed 4 nights business, great location dam sq decorated professionally run pleasant staff found.asked non-smoking room none available arrived arranged moved day 2 good thing cos 1st floor smoking room small paid eur 120/night room v. noisy street outside, 2nd subsequent nights 4th fl non-smoking room better, room bigger importantly quiet, wifi available rooms costs pricey eur 17.00 22.00 day send/receive email pop need dearer, business centre 15 minutes free internet access hotel pcs only.had breakfast hotel day 3 charged delusional eur 27.50 head buffet breakfast, good quality rip-off, did don't, day housekeeping rang doorbell 8:30am told wanted hurry check wanted room, conclusion good hotel experience marred things rip-off extras, time look places staying,  ",3
"not 5 star hotel stayed hotel recent business trip, location great short walk central station easy access amsterdam attractions, not 5 star hotel reality tired 4 star hotel, room small dire need updating, 5th floor accessed lift hidden away hotel, despite higher floor left note hotel management ear plugs block noise dam square actually needed block loud awful music piped hotel corridors, looking window perfect view apartments opposite meant blinds closed times privacy, bathroom seen better days hairdryer shreds unusable, called desk brought minutes.overall staff friendly helpful rooms need updating, hotel needs downgrade star rating dissapointed guests,  ",3
"good mid-range hotel great staff prepared use public transport good points stayed family room clean tidy reasonable size, room cleaned thoroughly fresh towels provided day, staff friendly helpful spoke good standard english- certainly directions useful advice, breakfast great wide selection available including childrens food imagine fruit cereal yoghurt cold meats hot meats cheeses pastries points concern location, given hotel expected mitte little closer centre berlin, really called inn berlin- wedding, looking selection bars restaurants doorstep don't recommend hotel unless particularly interested takeaway kebabs, close u- s-bahn station 2 min walk gave easy access centre town main tourist attractions approx 10 min train, prepared travel restaurants/ tourist attractions,  ",3
"good location not 4* hotel located just 8 mins walk central station, tram stops outside door, 3 mins walk dam square, sourrounded restaurants not stuck eat, rooms small hotel smarten, rooms clean comfortable pretty equipped, prepared disturbed night trams run late passers local hostelliers night, expect centre city, staff friendly hotel boasts flat screen tv wireless internet, good bar attached hotel serving local beers, good rate stay, advertises 4 star rate 3 star, bear mind booking,  ",3
"location location location say, timer amsterdam hotel adequate just orange palace dam square return fine city definetely staying dont pay, room cant swing cat mind partner city sin, got view door kitchen rear room 110 extractor fan going late night early morning breakfast smelled nice not included price 2 nights costs 16 euros, yes said 16 euros, near 4 star hotel like decent 2 star said start adequate,  ",3
"no prob die port van cleve 10 minute walk centraal station 2 minutes walk dam square, ca don't ask better that.during visit 25th wedding big road works outside hotel.the room small clean abit dated, room cleaned date food service nice, paid nights not best value world stayed omni rosa seven days amsterdam not cheap city.room not ready 2pm hell went beers, don't complian chill enjoy amsterdam great place live once.i really enjoyed visit die port van cleve good company helps,  ",3
"don't fooled grand facade, group stayed amsterdam american february 2006. having booked rooms new rembrant square hotel building don't completed time upgraded amsterdam american.having seen hotels website excited looking forward staying arrival encouraged grand lobby restaurant change arrived rooms firstly check long drawn process staff quite pleasant forever, credit card details gave reception security later fraudulently used purchases tune, no guarantee member hotel staff acting dishonestly time used credit card months.once left lobby got lift like stepped time, marble floors changed 60 style carpet spacious foyer maze dingy corridors, hotel room served purpose tiny, especially bathroom virtually impossible close door loo taking legs evenings long days sightseeing eaten way hotel decided coffees dessert hotel restaurant, served eccentric man wanted desserts looked horns don't friendly stayed amsterdam aware 5* hotels don't class 5* say 2* hotel, granted location ok year stayed die poort van cleve hotel just dam square satisfied, thought location better too.all said really cheap deal stay don't fooled paying stay thinking rooms service superior cheaper hotels amsterdam,  ",3
"nice hotel husband stayed hotel 2 nights december, room good size clean small balcony bed soft bit like sleeping water bed, problem hotel apparently broken receptionist don't able final checked, arrived post 2 months later included 22 euro charge using internet, used internet did don't laptop watch bogus charges,  ",3
"sort breakfast stayed nights hotel weekend, room ok comfortable beds bit noisy building works road, limited tea coffee provided room biscuit nice, room service bath towels face flannels, tried champagne breakfast second day alternative good value pancake house road spliffs optional not provided, considering costs euro 17.50 fairly high room charge does not represent value money, came 9.30a.m. hot items gone cold, not appetising, stayed day inns usa price including basic breakfast better standard rooms, time european hotels stopped ripping customers,  ",3
"american hotel amsterdam based reviews trip advisor husband decided book room american hotel, got 12noon day staff don't check early gave drink waited, unfortunately not accomodate request non-smoking room said none available, try room higher floor facing canal, given room no 8 really stank cigerette smoke quite dated, bathrooms hotel quite small functional clean.anyway really did not like room went reception room, heard receptionist telling non-smoking junior suite available extra charge, upgraded lovely, think non-smoking/smoking room book summit hotel site not use discount website, rooms corridors genrally dated clean, think renovating shortly.the staff hotel really friendly efficient, definitely makes hotel really pleasant place stay, centrally located leidesplein easy airport city centre, restaurant wonderful, having coffee wonderful experience, think going amsterdam lovely time people tolerant helpful friendly, definitely return hotel fully refurbished,  ",3
"not sure, having sampled delights variety hotels decided treat girlfriend week, soft spot liedseplien, not bad hotel clean efficient, say lacking real character guess grand hotel evidence personally lack genuine warmth detract potential place.i say hotel maas round corner liedsekade offers far better accomodation reasonable prices, opt better rooms half price p.s trying ramada rooms suites mid jan reporting,  ",3
"ok good base rooms comfortable fairly decent terms furniture size, dressing gowns slippers provided, rooms hotel quiet, none windows rooms open smoking including obvious local smoke allowed air little sickly halls room.beware city tax book not told check, extra 40 euros, hotel main tram line huge bonus travelling getting lost, getting taxi airport check driver cost, group 10 taxi cost 65 euros whilst paid 35 euros cost 58 euros return 39 euros car quess typical,  ",3
"better second stay hotel years ago, tired lack investment, club room not really worth extra, little things missing complimentary newspaper footstools furniture things used sell rooms, breakfast tired affair little room sit croissants ran stayed run, pain not able reach club lounge room going lobby taking lift, despite reviewer said room bar not complimentary, checked, plus hotel managed accommodate early check-in, things considered look time venue,  ",3
"club rooms not worth extra money stayed holiday inn crowne plaza amsterdam near centraal station christmas weekend booked club room got small room 331 beds, chairs table, mini bar chairs people don't room time, booked following new year weekend asked returned larger room booked club room, following weekend larger room 501 beds, question use club room, access 6th floor lounge wine beer stayed hotel times standard rooms once.. yes guessed standard rooms stayed room 501.so term club room meaningless room designated club extra benefit access club lounge wine beer, advise book standard room save fortune supermarket road buy 6 pack bottle wine,  ",3
"no heat room marriott currently undergoing construction not reccomend staying construction complete, started work 8 morning morning woke, room number 725 lacked heater installed cold, staff friendly helpful helped compensate problems encountered, concierge knowledgeable useful, rooms bathrooms quite spacious redone good views nearby sqaure, conviently located leidsplein restruants coffee shops bars, close museum quarter,  ",3
"think motel location hotel great, leidseplein walk great restaurants close museums, staff helpful.this not quality marriot, building communist modern decor/room quality shall say american motel, said room spacious nice canal view.the hotel priced agressively quality recall eur 224 plus tax stayed, paying 100 understand price offered priceline fair value,  ",3
"good location not star previous reviewers said great location, best thing hotel present time, no doubt building work finished good hotel, time probably try avoid it.we stayed refurbished room nice small, no tea coffee making facilties strange star hotel, took 3 times ice asked reception annoying, overall good hotel banging crashing make difference stay, amsterdam lovely city enjoy,  ",3
"just okay hotel conveniently located definitely run, heavy rennovation hotel don't pretty right think make huge difference don't bothered noise heard guests discussing possible wait stay work crowne plaza right street looks just nice, asked non smoking room ended non smoking wing hike lobby, especially bothersome elevator non smoking wing not working, great location nice chocolates reception friendly people, look forward returning pretty rooms hallways,  ",3
"over-promissed under-delivered planned romantic weekend wife amsterdam feb 2007.i booked exec, king room renaissance amsterdam got fair price eur 200 room breakfast free minibar room old facing inner-court actually spy people rooms court, old uncomfortable bed ageing bathroom not renaissance mariott standard expect.breakfast included price served business launge probably weakest point entire stay extremly limited choice no taste.i not recommed hotel unless room eur 100 really worth,  ",3
"good hotel overrated arrived hotel check-in time told did don't room ready, asked wait hour said come seek sitting area ready, did don't come ask, apologetic.the lobby area nice no way reflected quality room, room stayed lower floor looked street courtyard service entrance hotel employees took cigarette breaks, room dated, initial impression eerily similar rooms holiday inns, beds better holiday inns certainly not star quality, bathroom dated, redeeming equipped great shower awesome water pressure hotel close main train station walking distance tourist sites, shops nearby internet cafe street, nearby street restaurants open late night bk mcdonald nearby forget don't use gym extra charge, did don't try restaurant, try hotel amsterdam,  ",3
"overrated not spend, lurred 5* rating, hotel definitely worth 4* not, 5* expect perfect, hotel nice no mean luxurious, entrance marble style corridors rooms walls raw brick, room noisy not patio expected thicker windows filter noise street.the location convenient.i personel friendly specially concierge better average.the hotel crowded wait 15 minutes line seated breakfast got best rate hotel web site directly 135 euros breakfast included,  ",3
"great location minor issues booked hotel based purely t.a, reviews say location not faulted, surprised reviews did not mention b/fast area, hotel approx, 57 rooms 8 tables b/fast area, waited for15 min, morning table went really early table having wait, staff hotel friendly say lady runs b/fast room stay unpleasant, run like military regimental-it not hurt smile, tips agree recent review complained taxi fares, approached taxi driver directly outside hotel ask 4 cdg quoted 30-35 euros, asked concerige said 70 euros guess chose, advice better arranging taxi.secondly decided air france shuttle hotel arrival based purely t.a, reviews.the problem arrive terminal 3 did lug luggage terminal 2 catch shuttle, long walk catch cdgval shuttle, journey airport hotel stops right outside door took half hours reason taking taxi cdg, not bother people worth mentioning.the lift carries 3 people problem party 5 day stay bar not open all.all stay pleasant probably stay location slightly disappointed did don't entirely live hype shame.also did not meet celebrity farouk maybe turned stay,  ",3
"sorry ca don't recommend friends family spent week hotel splendid etoile late july, chose hotel based fabulous location positive ta reviews, reservations line hotel staff acommodating pleasant email, request room view arc granted given lovely corner room updated marble bathroom, hotel plain charmless rooms well-soundproofed pretty location fantastic quite comfortable stay, sadly not recommend hotel, desk staff not uniformly pleasant helpful, speak high school/college french speak excellent english certainly not language issue.we happy recommend hotel not extremely unpleasant incident, airconditioning room not functioning properly startled afternoon sopping wet rug beneath ceiling unit apparently dripping condensation, moisture great unit dripped water adjacent closet husbands clothes stacked shelf, clothes soaked, poorly functioning airconditioner certainly not reason unhappy hotel happened, husband took wet clothes desk explain situation, requested clothes cleaned come look unit, nice young man saw soaked carpet sent repairman shortly, sunday repairman not professional did nothing repair unit, monday breakfasting downstairs day manager approached table, told according repairman nothing wrong airconditioning unit wanted clothes cleaned pay, husband flabbergasted, honest people think creating elaborate scam clothes cleaned, took manager room saw wet rug visible water drips wall, opportunity offer heartfelt apology came, insisted reasonable policy assume worst guests just morning guests run 80 euros mini-bar, explained surprised things people laundry done.i behavior unprofessional simply unkind, naive thought people went hospitality business genuinely like serving public, particular manager not like job let people.although ca don't recommend hotel reason strong points, stay don't expect pleasant professional treatment desk staff,  ",3
"good 4x4 car parking humourless staff reviewers pretty covered accurately stay great location car park takes range rover no problem not true european subterranean parking facilities.not staff smiled despite best efforts spanish english.cafe food bizarre mixture things maybe just regional cuisine expectations, not particularly nice quality either.you worse,  ",3
"good location hotel great location terms barcelona transportaion systems.only places eat shop food nearby.the size room 3 adults o.k.the basic services o.k breakfast air condition pool bath room clean.for thing key safe wi-fi conection 22euro 24 hours, hotel asked money.the staff don't helpfull hardly got answers recommendations restaurantso.lisrael,  ",3
"great location average hotel like travellers highlight location hotel main attraction, airport bus stop literally corner takes 15 minutes fro, metro stop doorstep, conference hall business trip roundabout, walk downtown instance ramblas port area takes half hour, just going stroll immediately nicest area barcelona therefor not expect metro stops, hotel huge certainly not intimate cosy, large groups tourists gather lounge, breakfast ditto wide choice used eating hundreds, rooms large bathroom good repair maintenance not bad, tv set instance did not work fixed 24 hours, expensive internet connection room 22 euro 24 hours expensive considering sleeps 8 hours time phrame, favour option hotels total 24 hours surfing time clock stops ticking log, rooms road preferred fabulous view bit noisy traffic, health club old dark not equiped latest machines mild, not able sauna, swimming pool roof small not maintained nice open great view city, not soul supervise hotel hours, enjoyed stay things improved,  ",3
"catalonia plaza location great location public transport, bus airport stops outside journey takes 15 minutes, hotel right metro station.too.the best thing hotel breakfast buffet huge stocked, poorest thing standard towels linens expect better threadbare offerings, did not allow shower early afternoon later towel provided did not dry time, room looked inner bright ok ask external room.rooftop views amazing, pool water hot swim like bath, public areas spacious clean, corridors updating,  ",3
"great location arrived bellmen directed underground complimentary parking located conveniently under-grounds hotel, took 20 minutes check long, rooms nice modern probably great views city, bathroom spacious comfortable complete bulgari amenities careful shower takes second figure operate flood entire bathroom floor.there bar pool roof, bar great fantastic views city including gaudi buildings.pool great, small small dirty, did don't foot in.breakfast buffet nicely organized hot dishes enjoy morning like scrambled eggs smoked salmon hot cappuccino, definitely stay,  ",3
"low-tech high-priced good location hotel claims business-friendly laptop hook-up tv room rip-off, impossible hook phone line, impossible electricity laptop hooked, duh, wifi don't advertise good reason charge bar use hour day free weak ca don't, location hotel great, watch dark interior rooms like stick unsuspecting female travelers,  ",3
"great location nice hotel nice hotel great location, doing construction really wasn__ _ _ issue typically noisy stuff going, told completed december trust weren__ _ _ close stayed, guests demanding moved hotel, overall price rating property better, personnel uh okay, good, great, suffer ugly syndrome properties suffer, mistakenly think discussions fellow employees following procedures trump needs guests, room cool tiny, weird motion lights, great worked properly annoying didn__ _ _.this hotel right la ramblas location perfect new barcelona, aren__ _ _ quieter option gothic area preferable, spend time walking la ramblas enjoy spectacle wallet safe, don__ _ _ money okay maybe mime, locals trying scam, watched tourist tourist taken shell game__  _ ees oldest scam book.in summary property leaning namesake, hopefully construction completed look guest experience,  ",3
"mediocre stay hotel great location remodel great design members spg program like continue dissapointed.room contemporary modern style lot dark wood red.very nice bathroom flat screen tv, tub curved pad lean relax.safe small laptop huge plasma tv, hotel general excellent location withing walking distance, unlike previous guest no trouble finding hotel large sign roof.lobby looks renovated old elegant style 2 computers lobby print boarding passes busy free.internet room wired no wi-fi 17 euro 24 hours, cent min.grocery store corner plus great bars bakeries places coffee oliva amazing cappucino, 1-2 blocks away.for cheapies walk placa catalunya easy aerobus to/from bcn 4 eur.the hotel busy history nice rooms excellent location, don't spg program seriously,  ",3
"simple complicated expensive stayed hotel 5 days early april, called ahead verify aircondition rooms answer yes, arrival try set ac cool room didnt work, called desk answer did ac not available end month, sleep window open lots noises people la rambla garbagge truck 4:00 nightly noises, bar expensive 2 drinks couple entrees 70.00, staff not friendly help asked didnt went way help, hotel renovation, rates expensive hotels barcelona euro dosent help either.they 2 pc internet lobby nice room best thing bed comfortable.the area not good changed lot worse, not family hotel probably stay location future,  ",3
"great location husband stayed regencia colon hotel nights december 2008. location barri gotic close cathedral ca don't beat easy access la rambla palau la musica catalana placa catalunya excellent places eat prices hop on/hop bus more.our fifth-floor room good sized immaculate comfortable bed comfortable padded chairs, plenty space existed hanging storing items, amenities included safe flat-screen tv english channels hairdryer toiletries, room windows tiny balconies decorative useful.if noise bothers avoid hotel bring excellent earplugs.. street noise comes includes vehicular traffic voices people cathedral area amazing clatter 1 a.m. appears trash collection service action, walls paper hear conversations hairdryers use clanging showers.the hotel offers good buffet breakfast hot cold items 11.77 euros including tax, expensive alternatives neighborhood don't require lot food morning, did not consider room rate good value christmas period stayed hotel, unlike reviewers room high priced, holiday rate increase barcelona major destination.though desk staff proved friendly helpful man really pushed taking taxi airport claiming fixed price booked hotel, price proved higher quoted hotel unpleasant situation taxi driver, want taxi recommend insist meter used booked hotel,  ",3
"good location noisy location perfect hotel clean staff speak good english, poor breakfast choice noisy outside insulation needs improving, times lot noise adjacent rooms,  ",3
"pretty basic like lot people hotel taken flight amsterdam broke, 2 flights different airlines broke time 200 people waiting bus stop, finally arrived 30 min wait pushing shoving onboard hilarious, probably not hotels fault laughable.upon arrival hotel got no better desks open queues door lucky managed queue checked fairly quickly.room ibis pretty basic room pretty stuffy 1 towel partner downstairs battle queues 2nd towel.next morning buffet guess acceptable.all pretty basic hotel said huge sort like cruise ship, really built airlines flights breakdown send planeload people,  ",3
"average hotel near airport changing planes schiphol airport needed place stay night, hotel offers free bus to/from airport hotel, run 20 min, not hours middle night, hotel just grounds airport, rooms clean need, service fine nothing special, bar food service available hotel, no places nearby mcdonalds eat drink at.a good place stay planes nothing,  ",3
"great view breakfast not worth 5 stars upper rooms excellent view city, ask corner room, not central amsterdam quite close pijp area hotel located quite hip recent years bars restaurant shops.room decent, normal size clean, use re-decoration, japanese, upper level 23rd floor restaurant michelin star japanese food did don't eat,  ",3
"good position undergoing renovation recently returned 2 day stay park hotel amsterdam, hotel situated near museums rembrandt van gogh, adjacent canals providing lunch dinner cruises handy hotel 5 minute walk main rembrandt museum 10 minutes walk centre amsterdam shopping district, restaurants surrounding sample indian thai steak houses chinese fast food like macdonalds hard rock caf   , rooms compact bijous providing double bed toilet shower dressing table flat screen tv, need really short stay, hotel visited quite bit refurbishment going, hotel__ _ _ main restaurant closed buffet breakfast held conference rooms, no on-site dining snacks room service, apart hotel just looking, recommend hotel wish near museums nice restaurants don__ _ _ mind style room,  ",3
