Review,Rating
"CROWDED. We had a family member who had not been. i dont think i will go back. long wait for rides. for 90.00 per, i would rather  visit knott's berry farm.",2
"I am a DVC member and visit Disneyworld at least once every year or two. I have always found it impeccable. I assumed that would have been the same for Disneyland. Oh, so not true. I recently visited for 2 days. The first day, I went at night around 8:00, since the park diddon't close until 12;00, or I thought. It was open but 3 4 of the rides were not running. Many of the restaurants were closed. We went to pizza plaza, and they were closing at 10:00. I entered at 9:45 and you could visibly see the staff was not happy about that. The pizza was cold. Most of the other counter entrees were closed. Most disturbing was the attitudes of the staff. The floor looked like it haddon't been swept all day. I coulddon't wait to get out of there. Unfortunately, the staff attitudes are the same among the employees throughout the park. I felt like I was at islands of adventure when schools were taking their trips. Although there were many families there,MIT was overrun with obnocious teenagers and everything was out of control. The cast could care less on the rides while they are part of the experience in Florida. Who was yawning, and who Was yelling at kids not to do certain things seemed to be the run of of the day. We went to California Adventure the following day and found it to be cleaner but that was in the morning, but there was no difference in the cast demeanor. It just felt like they diddon't want to be there,It's hard to imagine how different the two resorts are. Save your money and go to Florida.",2
"The park itself is lovely and very detailed, but it seems like it is run down by the management.A lot of the main attractions were closed for refurbishment or other reasons when we were there. Among others:  Finding Nemo ,  It's A Small World ,  Indiana Jone's Adventure  and  Pirates Of The Caribbean .While we tried to enter  Innovations  the fire alarm went off and the building had to be evacuated.After that we were waiting in the sun for an hour to go for a ride in the  Matterhorn Bobsleds , only to be told that there was a technical failure and it woulddon't continue for at least another half hour.By noon it got very crowded in the park and it was almost impossible to enter any of the remaining major attractions without Disney's Fastpass or standing in line for hours.No fun at all.",2
"Traveling from out of town, Disneyland is not a cheap venture. Slightly frustrating but the kids loved it.Keep in mind a few things, park hopper tickets are $150 per person, food is terrible and terribly expensive, none of the carts will give you water, rides are breaking down randomly and frequently. Does the cost of just getting into the park justify the experience... Just barely. Bring your own food and understand that the math is not in your favor. I.e. I drove from Arizona with my family of 4 and diddon't have to pay for a hotel, in conclusion (and being very frugal) we rode 15 rides, dived that by the cost of everything (gas, tickets, parking, food, very little souvenirs) the total expense per ride was $42 a pop. Ya... Sink that thought In after you ride mr toads wild adventure.. The breaking point for me was, we were directed to park in the  lot  this is not the garage were there are trams to take you back and fourth. At the end of the night, we had 2 sleeping children in our arms walking all the way through down town Disney to finally reach our car and it (I kid you not) took an hour to get out...I can not wait for my kids to be of magic mountain age.. ",2
"We use to go to Disneyland. This park is out of control way to many people and the cost is in insane, How can average paying people go here anymore waste of money..",2
My family went here on early May and nearly half of the rides were closed for routine maintenance getting ready for the summer season. Not only was this disappointing for the kids and adults alike but there was no discount in the entry fee. As so many rides were closed the ones that were open were overcrowded with huge waiting times.,2
"We had a 3 day pass for Disneyland and our visit was planned for the week after Spring break to make sure that we avoided the crowds. I have visited Disneyland twice before, once 25 years ago and then again with my husband 7 years ago so I certainly have something to compare this visit with. My husband and I had a two day pass 7 days ago and we got around all of the rides on the first day and went back the 2nd day to ride the ones that we really loved another time or two. One of the rides that we loved was Space Mountain with its fast rollercoaster and scenery of the Universe. I think we did it 3 times back then. Well...those days are over.The crowds are so dense right from the long wait first thing in the morning as you queue to get your bags checked and then queue again to get your ticket checked. Took us over an hour to get in the gate and the same thing happened on the Magic morning pass   queuing for over an hour just to get in and this is supposed to be a quieter time! Once in, more crowds, so dense that walking along the pathways is reduced to the speed of the crowd. Strollers and buggies clog up the walkways as we tried to navigate between them to get our fastpasses. We managed two Fastpasses on the first day but the third one required us to return 5 hours later in order to use it and the standard queues at the rides had reached around 1 1 2 hours standing time so on the first day we only tried out 3 rides and gave up in the end.The next day, even with the magic morning pass, the queue for the Matterhorn Bobsleds was over an hour once we got off our first ride and the queue for The Cars ride was an hour and a half. I dodon't know what happened to the Space Mountain ride since the last time we were on it but we had the initial Warp type laser set up and then we were in pitch black for the whole of the 3 minute rollercoaster ride...what a fizzer. On the third day we decided that we would head straight for the Indiana Jones ride that had been closed for maintenance for a couple of weeks and had opened again the day before. We grabbed a Fast Pass but it still took around 35 minutes of queuing to get on the ride. The other main queue for this ride was sitting around an hour and a half. Once on the ride it was all fun and games until about three quarters of the way through when it broke down and we sat in the jeeps for about 10 minutes while they tried to fix it. No good though so the ride was closed down and the huge long queue of people waiting all had to reverse direction and head back out....what a waste of their time! Trying to get between parks to book Fast Passes and then return for the rides became so onerous and exhausting with the packed throughways that we gave up and left Disneyland without having been on all of the rides and well and truly over the place. We would not recommend it to anyone even after having done so for years and we would certainly not go back.Disney Management needs to take a serious look at the number of people that they pack through into the parks now and set some limits in order to enable people to be able to enjoy the rides without having the long queue times. Ridiculous to have to queue for 1 hour   1 1 2 hours for a 3 minute ride which basically means queuing the whole time you are there to enjoy about 20   30 minutes of rides in total for a day. Maximum numbers need to be set and then more people allowed in only once some have left. That, or find a way to shorten the wait times for the queues for the rides while reducing the packed and crowded thoroughfares.",2
"We recently visited Disneyland California a trip that we saved up for and that I spent months planning for to ensure the most magical vacation for my family. I asked numerous  cast members  if the time was a good time to go and every one of them replied with an enthusiastic  YES!  It turns out it was as crowded as the times I have visited in June and July in the past. Though the rides and shows were as magical as ever we spent three days there and weredon't able to do half of what we wanted because it was so packed. The food was substandard and some of the cast members were less than friendly. It is sad because it seems that all things Disney have strayed far from the original goal of Walt Disney. It now appears to be more about the money, for an already wealthy big business, than the magic. I understand the concept of supply and demand and that if it were super cheap then it would be even more over crowded but how about limiting the number of visitors per day. One of the cast members told us that capacity for Disneyland alone was 80,000 aprox. that is insane . It was not yet at capacity, because they were not turning people away at the gates, and we could not walk down the street in a group. people were irritable and at times rude because we were trying to do what everyone else was doing which was to get through the crowds. I do not feel like we got our money's worth because of the number of things we did not get to do and the food was not what I would consider typical Disney quality it was however much more expensive than what I remember paying 3 years ago. This all makes me very sad because for me Disney has always been magical. I enthusiastically counted down the days to our trip with the kids only to be so let down. I hate to say that Disney has really lost the magic for me. The curtain was pulled back and the true motive of Disney revealed. If you want to have a fun family vacation in today's economy find some place that needs your money rather than generating more wealth for the wealthy and merely being pushed through like cattle.",2
"Bat day or better known as Goth day out, Some of the visitors were downright scary.. unsavoury family with a Pitt bull on a lead in the park, 8 rides in total broke or closed for repair, One staff commented OMG its such a stressful day lol . much prefer Orlando its paradise compared to Disneyland Anaheim.",2
"Our first trip to Disneyland was ruined by the massive crowds and number of closed attractions. While the California Adventure park was not nearly as crowded as Disneyland, there were still one  to two hour waits for most rides and attractions, and the FastPass availability was either for very late in the day or nonexistent. Disneyland was so crowded, it was impossible to walk in the park, and waits for rides and attractions were two to three hours. So many rides and attractions were closed, as well, including many of the most popular ones. Food prices were actually not too terrible, and the food itself was good to very good. In particular, we enjoyed the Sonoma Terrace, which had some good wines and a wonderful terrace on which to enjoy them. However, we will never return, as the price of admission was a poor value for what we were able to do.",2
"Long lines, expensive food, nothing new and where was Mickey??? We went to Disneyland 5 years earlier and nothing new. What was missing were the characters. Hardly saw any characters and when we did they were only out for a short amount of time. Overpriced and not worth a second visit.",2
I took my 5 year old grand daughter and her mom to Disneyland at the end of April. I was very disappointed in this trip. The line were at least 1 1 2   hours long to be on a ride 4 5 minutes. The weather was in the upper 90's. A lot of the rides were down for maintenance and people were just not real nice. Employees were very helpful but I felt bad for the children having to wait so long to go on rides. I understand this is a very popular attraction but it all about the children and the lines were just way to long.,2
"Was so looking forward to this trip with our 3 kids and disappointing is an understatement. We flew all the way from Manila with this attraction foremost in our minds. 5 major attractions   Pirates of the Caribbean, Big Thunder Mountain, Space Mountain, Splash Mountain and Finding Nemo Submarine Voyage were closed or was told to get out of line (after an hour of waiting) because the rides had broken down. Whats left of the Disneyland trip after these 5 main attractions. Our kids were heartbroken. Not sure when we will have this same opportunity again.",2
"I waited a couple weeks after returning from our California trip to let my thoughts about Disneyland sink in. We have never been to Disneyland or Disneyworld for that matter so we were novices. We only scheduled one day at the park and looking back on it i wish we had skipped it. First off let me tell all those who are worried about crowds  there is good reason to be. We went on a Monday at the end of April and i have never seen crowds like that  and dodon't want to again. We basically paid $300 (entrance for 3) to wait in line all day to ride four rides. I'm sorry  but that's ridiculous. Rides are fun, but the shortest queue we came across was 90 minutes. Many of the rides were closed for maintenance so maybe that put more stress on the operating rides, I   m not sure. The fast pass did help a couple of times and yes, we got right on the rides, but that whole process is ridiculous as well. This cheerful attitude that is always mentioned in these reviews was not present on the day we visited except by the parking attendant. Maybe i need a fast pass for that as well? The food and souvenirs are beyond ridiculous in price. Amusement parks are supposed to be fun. Disneyland is not.",2
We have been to Disneyworld in Florida 4 times and once in Eurodisney in Paris. Disneyland California was such a disappointment in comparison. Pirates of the Carribean closed. Matterhorn broke down after a 40 minute wait just as we got into toboggan. Went Indiana Jones. After 30 minute wait the ride broke down. Went later on in the day waited 40 minutes got to the entrance ride broke down again. Areas of the park closed for beautification. But above all it lacked the magical experience we have become used to with Disney.Cast members seemed disinterested. Is it not time to replace Captain EO. Played to theatre which was a quarter full. It was so dated. Disneyland California needs major investment. Its a Small World closed. Finding Nemo closed,2
"What can you say about Disneyland. For my wife and I, including parking, was $200.00 just to get in the gate. We went on 5 6 14 on a Tuesday, figuring that school was still in session so it woulddon't be crowded. Boy was I wrong, it was crowded.The following rides where closed: Indian Jones Adventure Pirates of the Caribbean Small World   my wife's favorite Finding Nemo Sub Voyage Sailing Ship ColumbiaIf there going to close rides, I wish they would publish it on their web site in a place that can be easily found.The following rides broke down while we were there. Roger Rabbits car toon spin Peter Pans Flight Haunted MansionWe where in the Haunted Mansion when it went down, just beyond where you get out of the elevator, before you get to the cars. It was crowed and hot. They kept announcing that the ride would start in a little bit. So more and more people came out of the elevator, and it got more crowded and even hotter.The bottom line was it was about an hour before they admitted it wasdon't going to run, they apologized, and promised everybody some kind of Disney Bucks, that diddon't happen either.We did find some rides that worked and some good places to eat, that rescued the day.I do recommend the Soft Pineapple Ice Cream at the Tiki Room, Delicious.",2
"We've been to Disneyworld several times and decided to take our kids to Disneyland this year and boy was it not worth it. Many of the rides were out of commission   Small World, Pirates etc. and wait times at other rides were LONG. We also found it quite crowded. Our kids did not like it too much so that was our first and last time visiting. One positive is the ample parking in the Covered Parking Garage   a nice plus not having to go back to a scorching car at the end of the day.",2
"For a family of four spending $800 for ONE DAY at a park, there should be a lot of rides to be experienced. Sadly, five rides in one day does not cut it. It was extremely disappointing. The Jungle Cruise, usually a 10 minute wait, was an hour. I'm a Southern California resident so I know this park like the back of my hand. My husband and I experienced a first while waiting in line for this ride. Seriously, in the 100 plus times I've been on this ride, I've never gone UPSTAIRS and INTO another building while waiting in line. This is absurd. Splash Mountain was closed. Star Tours and Indiana Jones both had 90  minute waits. REALLY? IT GETS WORSE. THERE WAS A LINE for Great Moments with Mr. Lincoln (the exhibit that NEVER has a line). Needless to say, it was almost a total waste of $800. We did end up just going down Main Street and checking out every store because we just wanted to get away from the mass of humanity. I hate to complain but there are things that have changed at Disneyland.My biggest complaint, and one that Disney cadon't do anything about, is that modern technology has made walking through the park a painful experience. I was constantly getting run into or my toes stepped on because people (young and old alike) were too busy looking down at their SmartPhones instead of looking at where they were going. When it's VERY CROWDED, this is a HUGE problem. I ended up with a torn toenail (I was wearing closed toe shoes) because some idiot walked right into me and scoffed the top of my foot with his hiking boot.ANOTHER PROBLEM: While we waited 30 minutes to buy our tickets, my husband's credit card was declined. Turns out the credit card company thought there was some suspicious activity on the card and temporarily suspended it. While my husband was on the phone talking with the credit card company, the window where we were trying to buy tickets closed. I asked the security guard if we had to go to another line and wait again. Yep, we did. The credit card company re activated my husband's credit card and we had to wait another 30 minutes in another line. The whole time my husband was fuming at a seemingly uncaring security guard. Come on, Disney. This is bad customer service. So is allowing these double wide strollers into the park, ESPECIALLY when there is a parade going on. You cadon't move around well and you get rammed by these strollers because the parents pushing them dodon't have any perspective.Food wise, it was better than usual. We ate at the Bengal BBQ (across from Jungle Cruise) and the spicy kebabs were surprisingly good. Yes, one kebab wodon't fill you up, but we ordered a bunch of different stuff and were very happy with the quality. It is not typical Disney fare. Finally. props to the cast members at Haunted House and Pirates of the Caribbean. The lines were long but the line was constantly moving, which is a good thing. The wait was about 45 minutes for each ride. Food wise, I HIGHLY recommend the kebabs at Bengal Barbecue. Also, the burgers at Taste Pilot (California Adventure) are good. If you have the luxury of making reservations and want a real Disney experience, eat a Monte Cristo (at $25, it's the cheapest entree on the menu) at the Blue Bayou. Note: for a family of four, you wodon't get out of here for less than a $100. If you can afford to splurge, eat at Napa Rose at California Adventure. It's outstanding. Local resident tip: If you happen to visit this park in December, dodon't miss the ride It's a Small World. They change all of the doll's costumes to reflect a winter theme. ALSO... check out the fire station on Main Street with your little ones. You can decorate holiday cookies with the firemen and keep the cookies!",2
"Disney is a terrific place with lots to commend it. Parades, shows, people, organisation all very good. However 6 rides closed in Magical Kingdom and 2 rides in California Adventure park very disappointing. Even worse was that other rides kept breaking down. Yet the ticket prices were the same high prices. Sad to say but despite lots of things to credit the park on this is no longer value for money. Too expensive to have so many rides out of action at the same time and all the other ones including some of the newer rides (like Cars) breaking down and being closed for long periods during the day.Also a hint if you are just going for the fireworks display, then save your money, and go to an Angels game on a Saturday night. Fireworks there are spectacular and beat Disney easily. You can get outfield tickets for about $15 to $20 I think. We paid $30 for semi decent seats but we wanted to see the game too.",2
"We went with the kids, if you are around, I guess you have to go to Disneyland. It is clearly not worth the money. In a private conversation I would use other words, but not in a public forum...Far too little rides, even if all of them worked   which they diddon't. Substantial parts of the park closed for renovation. The rides as such are not exciting. The waiting times horrible   I guess, you could try to change something, but it would not suffice anyway. We waited 30 45 minutes for each ride, and that was on a Monday, working day.And you know what? We were there for 5 hours and did not see one single character!!! That is what is in all the advertising and what the kids would have enjoyed a lot, but we met not a single one. And that was the hugest disappointment.",2
"We visited April 27th Through April 30th........a lot of great attractions were closed for refurbishment...which we DID know, as it IS posted on their website (you have to go to the park calendar for this information).....but it was the only time we could go, and it was a trip booked back in January......I understand that there has to be time set aside for refurbishment..and totally appreciate it, but I am not sure I understand why so many of the main rides would need to be closed at the same time....why not stagger popular rides and less popular rides over periods of time rather doing them all at once! yikes!....We have always gone to DL every few years.....this is the first time we've been back in about 3 or 4...and the magic was just not there......it was SUPER crowded, even with a crowd rating of 2 ??!! Strollers EVERYWHERE, screaming babies everywhere, and pushy people everywhere. There were ornery cast members (which I've never seen  ever!), and the park was not as pristine and clean as usual. Things were sticky, and trashes overflowed. And the early morning thing   holy heck! We are huddled into a large mass then set off to run. It's dangerous...and pointless......one extra hour is not enough to do anything anyway (it used to be!). And I was disappointed that fast passes for Racers are gone in just a few hours of the park opening. There needs be a different method. It would be better to limit entry than make people stomp on each other. It would also be better if the park was open longer hours. Both parks, with the exception of Sunday, opened at 10 and closed at 8. Good Grief! On a positive note, this was the first time we were able to catch  The Magic World of Color  and it was awesome.",2
"Dodon't get me wrong, I love all about Disney, the magic, the princess, everything and I'm coming to Disneyland since I was a little girl, but... In the past last years it just seems like is always so packed, lots and lots of people and kids crying and parents getting frustrated everywhere. I have 3 small children, not babies but ages 4 8, it is really hard to keep them happy walking in the heat, waiting lonnnnngggggg lines for every ride. I have a son with a disability, and the past 2 years it was easier with the handicap pass to wait in line, but this year everything is different, they changed everything, so people with disabilities, they have to wait in the sun, like everyone else, they give you this small book and you can ask for a ride one at a time, waiting 1 to 2 hours to go to that ride and Still wait for about 15 min in the heat. Another thing they changed, before, we could go with our son in small parties, maximum 6 per handicap person. Now, it seems like they can put dozens in one party, so, waiting time is longer. I really dodon't know if we are coming back to Disney, I dodon't think is worth the price or the effort. Oh, another thing, we found like 6 rides closed this time, Nemo, Pirates, Small World, Indiana Jones, they should at least discount the price of the ticket if they are going to close half of the park. Really Disney, step it up.",2
"It pains me to write this review. As a child, neither my husband nor I ever got to visit neither Disneyland nor Walt Disney World. 30 years later we spent months planning and saving to take our 4 year old and 2 year old to Disneyland. To say I was excited would be putting it mildly. Both my husband and I were so disappointed. We were in the park April 29 May 2, Disneyland's  off season.  Wow, if that is the off season I cadon't even imagine what a busy season is like. The crowds were absolutely horrible. Crowds dodon't bother me but it was just horrible in the parks. The wait times were unbelievable. It really sucks the  magic  out of the vacation when your toddler and preschooler tell you how much fun they had on a ride and you have to tell them it will be another 45 min   1 hour wait before they can get on another ride and experience that 2 minutes of  magic  again. Opening was absolute chaos. People were pushing and shoving, knocking children over, and running like animals. I got ran over by a stroller more than once. There has to be a better way to handle opening. We had a magic morning and it was the worst day, it was of no benefit. Many rides were closed (more than listed on their website) and or broke down several times.The weather was very hot (record temps for April May), totally out of Disney's control, however we overheard workers commenting on how Disney raised the price on water. Really, come on, do you want families to have a good time (and stay hydrated) or do you want to squeeze every single dollar you can out of them? We diddon't personally notice because we brought our own water every day. Bring your own water!The line to meet the Frozen characters was crazy. My 4 year old loves Frozen, we reenact the movie every day, we sing the songs, we watch the movie   she's obsessed. It was a must do for us. The day we set aside to meet them they opened at 10am. We had Magic Morning at 9am. We lined up at the entrance at 8:15am. We were respectful and walked (not ran, not knocked over children, not pushed and shoved) straight there. We finally met them at noon. In the 2 hours from the Frozen meet and greet opening until we met them they took 3 breaks. The line is in complete sun and moves at a snail's pace. At noon the wait time was over 4 hours. The character interaction was very good I must say, but again being Disney and having done this for how many years, isdon't there more of an efficient way?We did two character dining   breakfast at Ariel's Grotto and Surf's Up with Mickey. I will post separate reviews but briefly   Ariel's was pretty good. Surf's Up was pretty good but I was disgusted at one point. We had purchased an autograph book but I forgot it in the hotel room. My daughter was so sad. I asked for a piece of paper or even the back for a receipt to get some signatures to paste in the book. They refused to give us anything and instead suggested we go and buy another autograph book. Paying $96 for breakfast and they cadon't spare a piece of paper? Wasdon't Walt's vision for a nice place for families to spend time together. An experience like this just drives home the fact that they are trying to squeeze every dollar out of guests and not create an experience. We left with a very disappointed 4 year old! We had to spend time in line at Mickey's house to get an autograph, shoulddon't have had to do that when we paid nearly $100 for breakfast. There were some things that were done very well. The Disney Jr. Live on Stage show at California Adventure was awesome, a must see. The parades (both at DL & DCA) were great. Fireworks were good. The Toy Story Mania ride at DCA was really fun (long wait first thing in the morning though).I would not recommend Disneyland for toddlers or preschoolers. I think that is such a shame to say, wasdon't Walt's vision for the park to be someplace for the whole family to enjoy...",2
"Paid full price for a 5 day Park Hopper, only to arrive from Canada and discover that many of the rides were closed for repair. I dodon't believe full price should be charged for an attraction park that only seems to have the souvenier stores open.Staff were nowhere near as friendly as other times I've visited. On our first day in the park, we waited over an hour just to get our tickets. Several booths are available, but not staffed. For the amount charged per ticket, I would have expected staff to be present.Diddon't see too many of the characters strolling through the park. This was also a bit disappointing, considering not many of the rides were functioning. I dodon't feel I received a good value for my ticket costs.All in all, this was a very disappointing trip.",2
"We just returned from Disneyland. The cost keeps going up, and the value keeps going down. There were so many rides closed: Indiana Jones, Pirates of the Caribbean, It's a Small World, the canoes, Ariel's UnderSea Adventure, the River Rapids, Alice in Wonderland, and Finding Nemo. Rodger Rabbit broke down, as well as the new Cars Ride. It was close to 100', and they diddon't have any water misters anywhere to help cool down. We literally ran out of things to do, and all the park cast members could recommend was shopping, and restaurants. Yes, let me go spend more money. One cast member told me that I should check the ride schedule before I come so I will know in advance that the rides are closed. What can you do after you've taken vacation days, and purchased airfare? I felt that was totally out of touch with reality. It's a theme park. You go there to do rides. ",2
"Recently went on a trip to Disneyland in Anaheim with the family.Considering how much we spent on 3 park hopper tickets, you would think the  magical experience they sell everyone would be magical.It was by far not very magical at all.They do charge for parking if you drive. We were there with a 3 day park hopper.We went what we thought was slow period after Easter break. That was not the case. First day we were there, the park was very crowded and filled with locals. The park opened at 8 :00 am. We arrived at 7:15 am. Good thing we did. The crowds and lines of people at the gate were horrible.Secondly, the rat race to get to the rides at park opening was absolutely horrible. People were literally running with their children so they could go to the ride of their choice so they woulddon't have to wait in line    and they also ran to the fast pass machines as well. If i had known this was a marathon I would have packed my running clothes. Fast pass machines ran out of tickets in 20 minutes. THe wait times for standby were absolutely terrible later in the afternoon.The sheer amount of strollers and parents who bring their infants    is just overwhelming. They are parked all over   . very hard to squeeze through strollers with screaming children and crowds.Wait times for the Frozen princesses   if you are looking to do that    have daily wait times of 3 4 hours. In turn you see hundreds of tired, crabby, children waiting for hours. Very poorly run. You would think Disney would plan it out better.We experienced much of the same on the other side at California Adventure    their most popular ride is Radiator Springs Cars ride. We had to run to that ride   .because the daily wait times vary from 1.5  3 hrs. While standing in line the ride did stop    it broke down, they got it up and running, however that pushed the morning wait time to over an hour first thing.Unfortunately if you want a low wait time for this ride, your only choice is stay at a resort property and have a magic morning at California Adventure. Otherwise   . the fast pass for the regular patrons is gone very quickly and standby times are very long. If you are a single ride    waits can be from 45 60 min.On our last day at Disneyland we had a magic morning. It was probably the worst of the 3 days. The crowds were huge, the rat race started all over again. People running etc. Only half the park was opening for magic morning. Adventureland and Frontierland was closed. You pay all money for tickets and you have a magic morning   . how about opening the whole park!!! By closing off the 2 areas   . it got even more crowded    and there were more races. Adventureland had most of their rides close for refurbishment   . and the main attraction splash mountain was closed indefinitely due to the weather. The Big thunder railroad was also closed in Frontierland because of mechanical issues.My children left disappointed that some of their favorite rides were closed.THe park food was not healthy, standard amusement park food. Overpriced.Overall our Disney experience was a overpriced, rat race mess. To charge that much money for tickets and to have to run to rides    was not my cup of tea.Needless to say kids got to see Disney and they have no desire to go back .Disappointing experience   . I will spend my vacation money elsewhere    and have a nicer vacation somewhere else.",2
"My husband has never experienced any Disney theme park in his life so on a week long visit to So Cal our friends said that we must take him. (I wanted to go to Catalina island). Alas, we went on a Wednesday. First of all there is no benefit to visiting the website as no deals are to be found and updates on park rides are not present. After paying our huge daily fee we spent the next 12 hours walking huge distances to discover 2 of their major rides out for service and 1 stopped for the day to be fixed. No where on their site did it mention this. Therefore leaving us huge lines for the rest. I was also shocked to discover the age of the attractions, everything seemed so tired. The worst part was our experience to get a photo with Minnie Mouse. On 3 separate occasions within 2 hours, we approached to get in line and were told she would be leaving for her break. Did she ever get one? How many do they get? Are there not more people playing the roles? Yes, it looked like kids were enjoying seeing the characters, eating yummy stuff, and spending the day in the park. But as an adult trip, it was not enjoyable to walk so far to see an attraction. I was expecting so many more rides closer together. The parade was well done, fireworks a big hit, and having a locker helped but our family will never return for an adventure.",2
"Over priced to many rides shut down, will not be back. Universal studios much better. Disney is not the happiest place on earth, people not that friendly.",2
"Just returned from an April 21st to April 24th visit. WAY too crowded! I thought maybe we would miss most of the Spring Breakers but it seems not. We have been to Disneyland and Disney World in previous years, when the kids were younger, and man, what has happened? Over population I guess. It's now just a crowded, run down, big amusement park. We paid extra money (regret it) to stay at a so called on resort hotel ( honestly some Best Westerns are closer than the Disney resorts) so we could take advantage of the extra Magic Hour. What Disney does not state on their web site, nor do the hotels, is that most of the park is closed during this  extra magic hour . So we still end up waiting in line ups. Fantasy Land is the only section open during this time. So Frontier land, Tomorrow Land and Adventure Land you will get to go in at the same time as the rest of the public who are NOT paying $400 a night and more. So you feel like a sucker. We were disappointed that Indiana Jones ride was closed for refurbishment as were other rides. If your Park Hopper Pass doesdon't have a photo ID, bring one to enter the park, they will hassle you about seeing photo ID ( it does not state on the pass that you will need photo ID) Also dodon't forget your room key if you are staying at the resort hotel and are going for that so called extra hour. Washroom: very few in the Disney Park, California Adventure Land is better set up and overall a much cleaner park.Line jumpers. Pretty ugly behaviour we witnessed from mothers with toddlers and young kids. We coulddon't believe it. They would just walked through the line, not offering any explanation, just kept walking and jump on the ride. I think people were too bewildered to say anything. And it happened in every line up we were in. Employees dodon't seem to care or bother controlling this. Basically uneducated staff. Clueless.  So Disneyland, let me ask you this, with the loads of cash you're making, dodon't you think you could pay a few more people to pose as princesses and characters in the Park? 3 to 4 hour long waits to see the Frozen Characters!!?? What a scam. And parents too stupid to walk away with their little kids, who end up crying in line from fatigue and being hot. Unreal. Coulddon't there be 4 or 5 stations around the park with these characters?? Instead of making it exclusive like that? Crazy!! Oh and be ready for the sea of strollers. They take up more than half the park. Strollers everywhere! Do you think your babies will remember this experience? No. Leave your babies at home with sitters everyone will be happier.Everyone grows up with the image of Disneyland being magical. Princesses walking around smiling and greeting kids. Doesdon't happen. They make the castle look huge and grand. The castle will be your first disappointment. It's not a castle. It's pretty much a covered walk way. You walk through it. There are no rooms, nothing to see. And it's way way smaller than on tv. There were no fireworks any of the evenings we were there. A nightly parade, but the streets were SO CROWDED you saw nothing, and got so tired of fighting through crowds we have up.The food is awful and so over priced. Will not be returning. Done with Disney. If you have young kids, remember that kids younger than 7 will not remember much of the visit by the time they are teens. They will get hot, tired and you will be exhausted. Wait till they are a little older. AND..... go in September, October or November. Best months by far. The rest of the year is over crowded.",2
"I have been to Disneyland and Disneyworld several times. It used to be that Disneylands charm and simplicity kept it somewhat competitive with its larger, Florida based cousin. Now, its not even close. Disneyworld seems to have an endless budget to help your kids get lost in the fantasy...especially characters dressed up everywhere. At Disneyland, we only saw two characters the entire day. The biggest difference is that because 'Land is in the middle of the same 20 million people every day, its not just a target destination for traveling families, but  frequent fliers  who are no where near as polite. At allmost every line someone would cut in front, and the employees just watched. It was very upsetting to have your toddlers and children patiently wait 40 minutes, then have to watch (typically locals) people just step in front at the last second. If you say anything, you make a scene if front of your kids. If you dont, you are not a good role model. I didnt pay several hundreds of dollars to have to deal with that...the employees should. As your kids get older, Disney overall isnt as much fun. There are only a couple of  thrill  rides, as compared to other amusement parks which have several.Having said all of that, the park is clean and the kids had a good time.",2
